#{"t_start": 1626962665.03672, "env_id": "fertilization-v0"}
r,l,t
66.275581,30,3509.255098
0.0,30,3510.520992
0.0,30,3511.437873
0.0,30,3512.374805
0.0,30,3513.294715
0.0,30,3514.220021
0.0,30,3515.22978
0.0,30,3516.199711
3.996212,30,3517.280722
0.0,30,3518.262035
0.0,30,3519.246609
0.0,30,3520.225515
0.0,30,3521.206707
0.0,30,3522.160488
0.0,30,3523.126661
0.0,30,3524.104903
25.637423,30,3525.084427
0.0,30,3526.072761
0.0,30,3527.027783
0.0,30,3528.000191
0.0,30,3528.973823
0.0,30,3529.994443
0.0,30,3531.004196
0.0,30,3531.967297
19.109296,30,3532.967506
0.0,30,3533.904457
0.0,30,3534.813938
0.0,30,3535.74483
0.0,30,3536.667523
0.0,30,3537.551155
-0.153858,30,3538.446503
0.0,30,3539.391548
0.0,30,3540.294199
0.0,30,3541.180598
-8.217374,30,3542.071236
-34.236508,30,3543.157406
0.0,30,3544.072076
0.0,30,3545.001265
14.12686,30,3545.94884
0.0,30,3546.863831
-0.839134,30,3547.787469
0.0,30,3548.722043
0.0,30,3549.643022
0.0,30,3550.553248
0.0,30,3551.483311
-68.081277,30,3552.390068
-25.230358,30,3553.305514
0.0,30,3554.204362
0.427584,30,3555.355896
0.0,30,3556.359918
118.398726,30,3557.278819
-43.146371,30,3558.217436
0.0,30,3559.283052
26.872745,30,3560.305132
0.0,30,3561.214643
0.0,30,3562.113869
-20.987492,30,3563.024022
0.0,30,3563.919237
0.0,30,3564.818719
0.0,30,3565.714966
-67.167712,30,3566.608829
-11.372321,30,3567.516336
0.0,30,3568.433429
-116.476034,30,3569.338738
0.0,30,3570.263056
0.0,30,3571.305766
0.0,30,3572.287963
0.0,30,3573.186105
0.0,30,3574.078488
11.834961,30,3575.199513
0.0,30,3576.107286
-17.127342,30,3577.017411
0.0,30,3578.127026
0.0,30,3579.064389
0.0,30,3579.978641
0.0,30,3580.871548
0.0,30,3581.784348
0.0,30,3582.681363
0.0,30,3583.585735
0.0,30,3584.482231
0.0,30,3585.388622
21.602161,30,3586.304377
-3.127986,30,3587.197818
0.0,30,3588.094734
0.0,30,3588.996486
0.0,30,3590.017883
0.0,30,3591.075972
50.166077,30,3592.013693
61.816943,30,3592.942941
0.0,30,3593.872583
0.0,30,3594.784514
0.0,30,3595.745519
0.0,30,3596.658957
0.0,30,3597.56727
0.0,30,3598.51248
0.0,30,3599.450281
0.0,30,3600.37203
-125.827896,30,3601.275506
0.0,30,3602.179037
0.0,30,3603.085476
0.0,30,3603.991651
9.19015,30,3604.888769
0.0,30,3605.84529
-106.093576,30,3606.946911
0.0,30,3607.977855
0.0,30,3608.864795
0.0,30,3609.751452
118.21257,30,3610.801831
0.0,30,3612.248073
45.630886,30,3613.524168
0.0,30,3614.892586
0.0,30,3616.568461
0.0,30,3617.695378
-12.439939,30,3618.784136
0.0,30,3619.984505
0.0,30,3621.297079
0.0,30,3622.425085
20.499749,30,3623.580419
0.0,30,3625.154068
0.0,30,3626.451972
0.0,30,3627.602331
0.0,30,3628.72425
0.0,30,3630.004871
0.0,30,3631.20365
0.0,30,3632.422736
0.0,30,3633.654047
0.0,30,3634.991191
0.0,30,3636.082702
0.0,30,3637.022025
0.0,30,3637.940522
0.0,30,3638.850722
0.0,30,3639.76321
45.724393,30,3640.679429
48.444395,30,3641.584075
0.0,30,3642.507787
76.844501,30,3643.41885
0.0,30,3644.310775
36.518596,30,3645.403718
0.0,30,3646.301469
0.0,30,3647.197805
80.051328,30,3648.098962
0.0,30,3648.99044
0.0,30,3649.893564
85.151597,30,3650.799085
0.0,30,3651.695727
-69.797867,30,3652.586469
18.744953,30,3653.485607
0.0,30,3654.389794
0.0,30,3655.291605
0.0,30,3656.192372
0.0,30,3657.087486
-18.595665,30,3657.98662
0.0,30,3658.880681
0.0,30,3659.788715
0.0,30,3660.686361
40.841661,30,3661.586662
0.0,30,3662.472095
0.0,30,3663.361643
0.0,30,3664.25264
-115.406483,30,3665.169092
10.246402,30,3666.057782
0.0,30,3666.961875
0.0,30,3667.866009
0.0,30,3668.760766
0.0,30,3669.664108
0.0,30,3670.559473
0.0,30,3671.44288
0.0,30,3672.332695
34.774285,30,3673.233702
0.0,30,3674.143098
39.090821,30,3675.04091
0.0,30,3676.152652
0.0,30,3677.065891
1.087991,30,3677.961877
0.0,30,3678.860447
0.0,30,3679.762836
0.0,30,3680.670321
0.0,30,3681.569452
0.0,30,3682.506337
79.216234,30,3683.449144
31.268948,30,3684.36996
0.0,30,3685.281605
0.0,30,3686.210531
0.0,30,3687.129807
-9.441161,30,3688.051942
0.0,30,3688.951649
0.0,30,3689.854099
0.0,30,3690.759242
121.599433,30,3691.683304
0.0,30,3692.606266
11.964437,30,3693.523951
0.0,30,3694.448135
0.0,30,3695.355651
0.0,30,3696.257098
51.795104,30,3697.152923
0.0,30,3698.068861
16.668653,30,3698.996289
0.0,30,3700.096968
0.0,30,3700.994327
0.0,30,3701.894094
36.577452,30,3702.776416
0.0,30,3703.714309
0.0,30,3704.636176
0.0,30,3705.744778
0.0,30,3706.649556
40.677848,30,3707.549335
12.848313,30,3708.630046
0.0,30,3709.524706
-97.291941,30,3710.40445
-1.306712,30,3711.293012
0.0,30,3712.179404
0.0,30,3713.073256
0.0,30,3713.975678
0.0,30,3714.866752
-2.121563,30,3715.759901
0.0,30,3716.652615
0.0,30,3717.544523
0.0,30,3718.45495
0.0,30,3719.346854
0.0,30,3720.23763
0.0,30,3721.139812
0.0,30,3722.047158
0.0,30,3722.962149
0.0,30,3723.86789
0.0,30,3724.776752
0.0,30,3725.811816
0.0,30,3726.817831
0.0,30,3727.72557
0.0,30,3728.633072
0.0,30,3729.612066
74.668166,30,3730.535884
0.0,30,3731.45055
0.0,30,3732.37197
0.0,30,3733.338446
0.0,30,3734.390371
0.0,30,3735.279528
0.0,30,3736.190132
43.072222,30,3737.106575
0.0,30,3738.031966
80.486612,30,3738.937513
0.0,30,3740.059858
-4.922909,30,3740.992109
154.880668,30,3741.900353
-19.708935,30,3742.859546
0.0,30,3743.788883
0.0,30,3744.720581
0.0,30,3745.643289
0.0,30,3746.572417
0.0,30,3747.549449
92.343897,30,3748.475473
0.0,30,3749.393373
0.0,30,3750.308286
0.0,30,3751.221867
0.0,30,3752.152813
-104.376149,30,3753.082004
0.0,30,3754.006584
-108.538748,30,3754.939421
0.0,30,3755.876144
2.976882,30,3756.81004
0.0,30,3757.741459
0.0,30,3758.68835
0.0,30,3759.617967
0.0,30,3760.58048
0.0,30,3761.469563
0.0,30,3762.349457
0.0,30,3763.295633
0.0,30,3764.221362
19.590164,30,3765.181992
0.0,30,3766.126725
0.0,30,3767.077188
0.0,30,3768.024354
109.387744,30,3768.971211
0.0,30,3769.89639
0.0,30,3770.875821
0.0,30,3772.007491
0.0,30,3772.99753
101.203093,30,3773.919756
-11.647757,30,3774.837877
11.208182,30,3775.798281
60.645651,30,3776.757711
0.0,30,3777.690108
0.0,30,3778.67005
0.0,30,3779.635906
0.0,30,3780.679055
16.86931,30,3781.583899
45.453093,30,3782.498837
0.0,30,3783.401923
0.0,30,3784.331279
0.0,30,3785.252928
0.0,30,3786.167444
0.0,30,3787.104124
0.0,30,3788.030029
77.149988,30,3788.944571
35.254105,30,3789.904607
0.0,30,3790.842514
27.391865,30,3791.764933
0.0,30,3792.676987
0.0,30,3793.631633
0.0,30,3794.565282
0.0,30,3795.519668
0.0,30,3796.50075
0.0,30,3797.478333
0.0,30,3798.437706
0.0,30,3799.38043
11.700661,30,3800.328639
0.0,30,3801.322955
0.0,30,3802.272327
36.646287,30,3803.210444
0.0,30,3804.395348
0.0,30,3805.33891
4.481,30,3806.284444
99.779583,30,3807.209039
67.983386,30,3808.143052
87.242836,30,3809.09617
0.0,30,3810.045923
0.0,30,3810.971181
0.0,30,3811.861849
0.0,30,3812.793377
24.423142,30,3813.739957
0.0,30,3814.722612
0.0,30,3815.65029
55.340563,30,3816.576198
16.375746,30,3817.475183
0.0,30,3818.400585
0.0,30,3819.319448
0.0,30,3820.225384
125.2563,30,3821.112062
113.202571,30,3821.999351
81.206355,30,3822.885562
0.0,30,3823.775418
0.0,30,3824.660358
0.0,30,3825.544272
78.86188,30,3826.433372
0.0,30,3827.315799
0.0,30,3828.197119
43.398918,30,3829.086025
0.0,30,3829.974377
0.0,30,3830.854599
-19.116634,30,3831.743488
0.0,30,3832.632704
0.0,30,3833.521849
-7.839878,30,3834.411396
0.0,30,3835.501979
0.0,30,3836.387316
0.0,30,3837.294624
0.0,30,3838.188814
0.0,30,3839.080337
97.352691,30,3839.987423
0.0,30,3840.888347
0.0,30,3841.793924
0.0,30,3842.864751
0.0,30,3843.773249
0.0,30,3844.751136
0.0,30,3845.781111
-79.723669,30,3846.766865
0.0,30,3847.787978
0.0,30,3848.752188
0.0,30,3849.697033
0.0,30,3850.617633
118.178683,30,3851.543645
0.0,30,3852.47368
2.673356,30,3853.447241
0.0,30,3854.410191
-20.614194,30,3855.350862
0.0,30,3856.284532
86.495146,30,3857.212641
119.655887,30,3858.176753
24.533415,30,3859.091003
0.0,30,3859.989955
0.0,30,3860.886033
0.0,30,3861.789261
0.0,30,3862.730757
18.265371,30,3863.655729
0.0,30,3864.825631
22.656148,30,3865.819056
0.0,30,3866.744493
0.0,30,3867.873005
19.240297,30,3868.773688
48.232867,30,3869.675099
0.0,30,3870.669866
0.0,30,3871.578346
0.0,30,3872.472742
0.0,30,3873.399073
0.0,30,3874.588808
7.016783,30,3875.645929
1.538919,30,3876.569756
0.0,30,3877.474447
0.0,30,3878.382952
16.026533,30,3879.317521
170.250296,30,3880.341049
0.0,30,3881.269552
0.0,30,3882.180905
0.0,30,3883.084451
0.0,30,3883.981079
0.0,30,3884.879377
0.0,30,3885.770228
0.0,30,3886.670342
0.0,30,3887.563801
0.0,30,3888.457595
0.0,30,3889.460034
0.0,30,3890.427912
0.0,30,3891.322712
21.596945,30,3892.214352
71.416774,30,3893.118754
0.0,30,3894.014452
134.848505,30,3894.908459
0.0,30,3895.79753
0.0,30,3896.687635
0.0,30,3897.579892
44.229692,30,3898.467999
0.0,30,3899.55697
0.0,30,3900.445065
101.630236,30,3901.373757
47.252855,30,3902.263074
0.0,30,3903.150501
0.0,30,3904.035423
0.0,30,3904.923387
0.0,30,3905.815457
0.0,30,3906.708396
122.116997,30,3907.594649
18.343774,30,3908.483645
38.825728,30,3909.416163
141.604889,30,3910.300988
0.0,30,3911.188936
0.0,30,3912.079053
-51.444644,30,3912.966821
0.0,30,3913.86886
0.0,30,3914.756659
0.0,30,3915.646276
13.76017,30,3916.535249
29.913498,30,3917.422297
0.0,30,3918.311167
55.105436,30,3919.202039
0.0,30,3920.138649
0.0,30,3921.056321
0.0,30,3921.974344
0.0,30,3922.881971
0.0,30,3923.80104
0.0,30,3924.717798
0.0,30,3925.614621
38.484423,30,3926.493983
47.878534,30,3927.385159
20.203518,30,3928.267696
0.0,30,3929.186706
0.0,30,3930.199057
0.0,30,3931.302169
0.0,30,3932.214903
-207.124547,30,3933.108639
0.0,30,3934.114679
44.229692,30,3935.014236
0.0,30,3935.900854
114.641757,30,3936.786475
0.0,30,3937.675451
-26.931506,30,3938.564507
-14.848474,30,3939.463094
0.0,30,3940.352425
-38.952279,30,3941.234505
44.77176,30,3942.117804
0.0,30,3943.000708
79.235853,30,3943.89583
0.0,30,3944.786515
80.814943,30,3945.67037
0.0,30,3946.561852
-22.932615,30,3947.44417
81.29585,30,3948.326713
57.099228,30,3949.209437
-63.951654,30,3950.100945
0.0,30,3950.989805
-31.645728,30,3951.878261
0.0,30,3952.782134
0.0,30,3953.702285
0.0,30,3954.627603
0.0,30,3955.544974
23.915033,30,3956.449827
0.0,30,3957.363755
0.0,30,3958.274021
-23.414026,30,3959.200228
0.0,30,3960.128457
31.268948,30,3961.046443
-29.154393,30,3962.125665
126.305993,30,3963.010135
42.27989,30,3963.892893
0.0,30,3964.779394
0.0,30,3965.665164
0.0,30,3966.562161
71.057909,30,3967.448726
61.573684,30,3968.33517
79.193558,30,3969.265232
132.429264,30,3970.171278
139.168696,30,3971.076302
-267.661929,30,3971.991227
0.0,30,3972.887996
0.0,30,3973.805135
0.0,30,3974.710798
0.0,30,3975.612495
0.0,30,3976.514216
79.957529,30,3977.416633
81.206355,30,3978.327044
-35.646413,30,3979.225066
164.632101,30,3980.14
0.0,30,3981.045036
0.0,30,3982.028664
0.0,30,3983.003585
0.0,30,3984.178771
-46.683842,30,3985.138962
0.0,30,3986.162353
13.479206,30,3987.121599
24.155289,30,3988.093957
23.228888,30,3988.999519
-35.358032,30,3990.00516
0.0,30,3991.278498
0.0,30,3992.197381
0.0,30,3993.110967
11.700661,30,3994.210678
0.0,30,3995.128019
7.574986,30,3996.03855
-7.017179,30,3996.952841
0.0,30,3997.878049
0.0,30,3998.791522
0.0,30,3999.690826
109.363542,30,4000.599056
0.0,30,4001.527384
0.0,30,4002.454462
0.0,30,4003.369702
0.0,30,4004.312259
23.189195,30,4005.261666
0.0,30,4006.213089
0.0,30,4007.200862
0.0,30,4008.200026
0.0,30,4009.337967
0.0,30,4010.249894
62.714601,30,4011.148954
81.708993,30,4012.048162
99.329327,30,4013.149186
0.0,30,4014.158478
0.0,30,4015.084984
-90.612217,30,4016.035434
122.448153,30,4017.02269
21.793065,30,4018.046318
24.570711,30,4018.950147
0.0,30,4019.849386
0.0,30,4020.73757
0.0,30,4021.625295
0.0,30,4022.528117
49.361308,30,4023.425958
0.0,30,4024.336317
0.0,30,4025.272861
19.54866,30,4026.447391
0.0,30,4027.364084
6.463283,30,4028.298743
42.029977,30,4029.235428
-9.145396,30,4030.195233
0.0,30,4031.208968
0.0,30,4032.194578
-54.183097,30,4033.237261
136.799781,30,4034.137159
140.736613,30,4035.029614
46.986886,30,4035.928918
122.194172,30,4036.833754
0.0,30,4037.7329
73.701786,30,4038.625912
19.980159,30,4039.512693
0.0,30,4040.419759
0.0,30,4041.338836
-13.299695,30,4042.236856
1.496533,30,4043.129814
0.0,30,4044.036461
0.0,30,4044.949647
44.647101,30,4045.855517
0.0,30,4046.818576
0.0,30,4047.717764
36.646287,30,4048.611929
0.0,30,4049.510899
111.112465,30,4050.509353
0.0,30,4051.406311
41.219285,30,4052.326611
7.932255,30,4053.228394
0.0,30,4054.132337
71.987339,30,4055.094058
26.469002,30,4056.057512
19.673391,30,4057.176807
65.13605,30,4058.366465
15.706363,30,4059.278783
0.0,30,4060.395519
0.0,30,4061.543764
0.0,30,4062.664193
34.845304,30,4063.644128
38.790509,30,4064.563515
84.092397,30,4065.483911
-137.652527,30,4066.538364
26.481739,30,4067.455809
56.822119,30,4068.395184
0.0,30,4069.335768
25.187129,30,4070.268924
0.0,30,4071.181067
122.160629,30,4072.074648
-7.4169,30,4072.971756
68.415387,30,4073.868039
69.500147,30,4074.760052
-11.190319,30,4075.656602
-1.664587,30,4076.560796
0.0,30,4077.448144
85.501183,30,4078.348064
64.419815,30,4079.23847
0.0,30,4080.140372
19.199252,30,4081.047069
0.0,30,4081.953755
60.248559,30,4082.864521
-89.180479,30,4083.77582
-53.98441,30,4084.684026
3.695046,30,4085.604291
14.606982,30,4086.522536
0.0,30,4087.446547
0.0,30,4088.368954
0.0,30,4089.285068
0.0,30,4090.416687
-7.231632,30,4091.335776
104.051597,30,4092.23684
5.958039,30,4093.141565
70.318665,30,4094.037875
0.0,30,4094.93466
38.117537,30,4095.832956
0.0,30,4096.72982
70.046944,30,4097.627173
0.0,30,4098.521991
0.0,30,4099.415492
0.0,30,4100.310229
0.0,30,4101.213271
0.0,30,4102.101489
0.0,30,4103.007489
0.0,30,4103.901418
60.989311,30,4104.794864
49.221006,30,4105.690471
0.0,30,4106.587541
-62.382434,30,4107.476736
-59.701357,30,4108.376938
-3.762732,30,4109.270768
0.0,30,4110.166682
0.0,30,4111.061759
0.0,30,4111.961327
112.607183,30,4112.859988
0.0,30,4113.755629
9.50346,30,4114.645584
0.0,30,4115.545559
21.125497,30,4116.44311
-69.488476,30,4117.341602
116.816607,30,4118.234152
0.0,30,4119.13412
0.0,30,4120.027984
70.468288,30,4121.132313
0.0,30,4122.042474
34.504898,30,4122.941281
0.0,30,4123.842985
47.712992,30,4124.745642
0.0,30,4125.648324
21.869695,30,4126.543028
0.0,30,4127.444666
42.27989,30,4128.339006
0.0,30,4129.24063
77.907454,30,4130.134199
0.0,30,4131.036603
0.0,30,4131.92986
0.0,30,4132.823929
-66.313467,30,4133.72882
0.0,30,4134.620091
0.0,30,4135.507841
28.041003,30,4136.416703
16.658039,30,4137.321004
62.297543,30,4138.214346
78.088656,30,4139.105953
0.0,30,4140.000792
122.231928,30,4140.905107
62.56538,30,4141.79619
0.0,30,4142.679759
0.0,30,4143.572078
0.0,30,4144.460088
0.0,30,4145.355223
0.0,30,4146.246087
42.903449,30,4147.139133
0.0,30,4148.026772
47.146659,30,4148.917293
68.638909,30,4149.84179
0.0,30,4150.739259
0.0,30,4151.852356
16.209844,30,4152.768844
58.228882,30,4153.672991
0.0,30,4154.57616
-22.267114,30,4155.480422
163.763552,30,4156.378675
0.0,30,4157.274171
62.912742,30,4158.17622
81.422715,30,4159.07726
0.0,30,4159.984905
0.0,30,4160.884578
9.812599,30,4161.782794
0.0,30,4162.67541
0.0,30,4163.575579
0.0,30,4164.469386
0.0,30,4165.369571
-61.809377,30,4166.273158
0.0,30,4167.182663
0.0,30,4168.10097
34.865975,30,4169.018855
150.915412,30,4169.936988
0.0,30,4170.858385
-9.495092,30,4171.781132
84.576957,30,4172.694833
62.116165,30,4173.616962
0.0,30,4174.535346
0.0,30,4175.458968
0.0,30,4176.374095
0.0,30,4177.283561
77.907454,30,4178.191328
0.0,30,4179.119258
85.05847,30,4180.045287
22.997633,30,4180.960117
0.0,30,4181.888
-48.166039,30,4182.805665
-12.572997,30,4183.922129
123.079134,30,4184.824198
0.0,30,4185.725425
80.225661,30,4186.622858
-9.196712,30,4187.52695
0.0,30,4188.421764
0.0,30,4189.311327
31.867362,30,4190.211477
67.554378,30,4191.112878
141.806906,30,4192.005595
31.140252,30,4192.904106
0.0,30,4193.79905
100.357245,30,4194.69382
0.0,30,4195.579808
0.0,30,4196.483158
0.0,30,4197.378369
29.036279,30,4198.285761
0.0,30,4199.186648
0.0,30,4200.109551
101.898514,30,4201.02155
45.606545,30,4201.940452
-9.311997,30,4202.862007
-48.922253,30,4203.780557
-38.433686,30,4204.697572
5.417609,30,4205.620151
-1.920645,30,4206.542692
22.070936,30,4207.460058
91.453281,30,4208.383121
0.0,30,4209.304931
87.082054,30,4210.228283
0.0,30,4211.152195
122.466886,30,4212.081047
32.918923,30,4213.0062
20.046736,30,4213.933648
0.0,30,4215.040699
0.0,30,4215.941567
27.961709,30,4216.84478
88.428761,30,4217.74474
0.0,30,4218.64338
89.769485,30,4219.542281
0.0,30,4220.446024
5.522209,30,4221.340699
-20.0,30,4222.238985
0.0,30,4223.133287
70.440864,30,4224.038002
0.0,30,4224.930288
0.0,30,4225.828512
0.0,30,4226.733819
0.0,30,4227.639036
0.0,30,4228.539501
0.0,30,4229.438346
0.0,30,4230.341439
0.0,30,4231.237619
47.580791,30,4232.133932
0.0,30,4233.033627
41.188558,30,4233.930026
0.0,30,4234.827214
0.0,30,4235.722759
0.0,30,4236.620413
0.0,30,4237.520708
-13.022435,30,4238.4279
0.0,30,4239.324504
0.0,30,4240.22947
0.0,30,4241.134988
109.930465,30,4242.0371
23.003083,30,4242.930102
47.936962,30,4243.844212
-36.820566,30,4244.756444
0.0,30,4245.862338
120.226431,30,4246.770463
0.0,30,4247.682306
0.0,30,4248.606174
0.0,30,4249.515787
68.131091,30,4250.442874
0.0,30,4251.356329
0.0,30,4252.274194
0.0,30,4253.182333
0.0,30,4254.106146
0.0,30,4255.018924
-1.306712,30,4255.937242
0.0,30,4256.85178
140.179132,30,4257.763389
0.0,30,4258.673203
0.0,30,4259.586809
0.0,30,4260.497912
149.456676,30,4261.417129
106.686189,30,4262.331312
0.0,30,4263.244896
5.216298,30,4264.167727
0.0,30,4265.076075
0.0,30,4265.995631
0.0,30,4266.913342
0.0,30,4267.838591
63.125375,30,4268.756102
33.017599,30,4269.680771
82.781779,30,4270.601406
0.0,30,4271.533767
74.138833,30,4272.460949
4.603216,30,4273.378432
-34.475824,30,4274.298694
87.613144,30,4275.218354
0.0,30,4276.145321
0.0,30,4277.247848
85.077133,30,4278.17021
88.821395,30,4279.085582
60.451377,30,4280.008975
-5.716971,30,4280.918439
0.0,30,4281.836164
0.0,30,4282.753963
0.0,30,4283.669705
0.0,30,4284.58018
52.252572,30,4285.49571
35.13182,30,4286.421723
0.0,30,4287.328254
0.0,30,4288.245567
24.326882,30,4289.162456
-120.0,30,4290.075666
0.0,30,4290.995544
0.0,30,4291.906479
47.161606,30,4292.815786
-83.837079,30,4293.722344
0.0,30,4294.625301
0.0,30,4295.539372
0.0,30,4296.45892
0.0,30,4297.371056
0.0,30,4298.270554
0.0,30,4299.166014
0.0,30,4300.059847
124.443719,30,4300.954605
113.952175,30,4301.850966
38.30034,30,4302.743206
0.0,30,4303.629016
16.677124,30,4304.527708
-9.557623,30,4305.419975
43.090902,30,4306.317292
65.767876,30,4307.203087
32.702901,30,4308.315082
0.0,30,4309.238134
0.0,30,4310.156416
0.0,30,4311.075121
0.0,30,4311.992769
107.740172,30,4312.917491
0.0,30,4313.831485
-55.55374,30,4314.744523
0.0,30,4315.656883
0.0,30,4316.585517
3.695046,30,4317.50812
65.902457,30,4318.42953
26.286747,30,4319.343437
138.539587,30,4320.263777
0.0,30,4321.183275
65.49008,30,4322.093719
0.0,30,4323.01647
0.0,30,4323.922253
103.41768,30,4324.834662
69.326255,30,4325.743196
0.0,30,4326.667411
64.56771,30,4327.580631
45.397867,30,4328.486721
0.0,30,4329.401463
0.0,30,4330.321223
0.0,30,4331.244045
0.0,30,4332.153514
-31.937779,30,4333.058829
26.96385,30,4333.962513
134.122033,30,4334.885149
0.0,30,4335.801608
70.809563,30,4336.712091
7.797119,30,4337.630981
144.763492,30,4338.554354
0.0,30,4339.661334
90.379761,30,4340.571812
33.697631,30,4341.480179
29.482208,30,4342.398635
45.153073,30,4343.314195
0.0,30,4344.229882
0.0,30,4345.139009
0.0,30,4346.051886
0.0,30,4346.959775
0.0,30,4347.874707
26.545379,30,4348.796193
46.52356,30,4349.723751
0.0,30,4350.652329
0.0,30,4351.580061
135.77603,30,4352.502342
0.0,30,4353.412632
0.0,30,4354.326724
0.0,30,4355.300948
-24.262312,30,4356.209475
0.0,30,4357.101696
40.78912,30,4357.996166
126.104707,30,4358.890008
0.0,30,4359.786758
147.851826,30,4360.679694
42.458994,30,4361.579245
120.243694,30,4362.466711
102.199681,30,4363.360387
0.0,30,4364.248858
68.010156,30,4365.143673
101.380953,30,4366.0514
138.916122,30,4366.975683
0.0,30,4367.90687
136.890588,30,4368.799636
34.845304,30,4369.708308
163.4585,30,4370.998794
20.561137,30,4372.003088
0.0,30,4373.009154
151.653164,30,4374.025761
-0.424225,30,4375.023466
94.982869,30,4376.017006
0.0,30,4377.029556
-39.134654,30,4377.997494
-123.121609,30,4378.961912
94.352538,30,4379.906907
0.0,30,4380.825882
-23.0424,30,4381.70732
43.955106,30,4382.6006
36.518596,30,4383.482375
0.0,30,4384.365778
0.0,30,4385.24469
52.211786,30,4386.129776
-6.79935,30,4387.011223
0.0,30,4387.897102
-2.632411,30,4388.783179
102.977032,30,4389.664807
137.306975,30,4390.540271
0.0,30,4391.42116
0.0,30,4392.298726
10.53585,30,4393.177183
0.0,30,4394.071499
62.116165,30,4394.951855
78.773897,30,4395.838439
0.0,30,4396.713623
23.666554,30,4397.593949
0.0,30,4398.466655
101.895201,30,4399.33823
101.615915,30,4400.215902
0.0,30,4401.09059
80.085156,30,4401.965987
0.0,30,4403.051412
34.845304,30,4403.956121
0.0,30,4404.857916
97.639789,30,4405.764263
19.186238,30,4406.666821
0.0,30,4407.570539
0.0,30,4408.47272
0.0,30,4409.36883
13.698491,30,4410.270457
0.0,30,4411.171401
74.7517,30,4412.068858
143.4258,30,4412.970653
-137.653834,30,4413.863537
3.695046,30,4414.763145
68.269585,30,4415.673585
0.0,30,4416.579442
0.0,30,4417.484456
17.865245,30,4418.379914
114.409923,30,4419.284091
100.357245,30,4420.188719
0.0,30,4421.068548
0.254425,30,4421.940649
0.0,30,4422.812961
0.0,30,4423.689714
39.090821,30,4424.571954
95.937235,30,4425.468809
0.0,30,4426.345098
84.900908,30,4427.231293
-91.761925,30,4428.12157
0.0,30,4428.998661
70.220488,30,4429.886899
61.190163,30,4430.759534
73.875578,30,4431.638344
0.0,30,4432.510797
15.879438,30,4433.59891
0.0,30,4434.486132
0.0,30,4435.372425
134.450036,30,4436.275983
100.124951,30,4437.169995
5.144741,30,4438.062818
37.253837,30,4438.959665
-20.0,30,4439.855621
122.352938,30,4440.7543
20.38511,30,4441.647493
0.0,30,4442.554594
0.0,30,4443.452701
118.509436,30,4444.355238
53.532713,30,4445.258092
0.0,30,4446.158753
0.0,30,4447.047858
0.0,30,4447.943955
0.0,30,4448.855652
11.595159,30,4449.776774
151.15437,30,4450.716704
31.350272,30,4451.594766
0.0,30,4452.477125
-11.647757,30,4453.378637
0.0,30,4454.280482
115.438575,30,4455.221313
0.0,30,4456.13581
17.913273,30,4457.044351
120.744712,30,4457.986842
0.0,30,4458.905925
0.0,30,4459.786851
0.0,30,4460.662999
47.705908,30,4461.536237
0.0,30,4462.409429
0.0,30,4463.285847
109.305578,30,4464.345975
-30.05387,30,4465.218735
127.264353,30,4466.098166
0.0,30,4466.980458
113.901593,30,4467.854526
0.0,30,4468.730545
-9.319841,30,4469.598923
-138.631414,30,4470.473147
109.94491,30,4471.344885
0.963507,30,4472.22165
96.398632,30,4473.094038
33.697631,30,4473.964992
104.748409,30,4474.849887
0.0,30,4475.732169
76.002989,30,4476.612743
-76.41003,30,4477.49254
61.998714,30,4478.365121
43.955106,30,4479.236541
0.0,30,4480.112692
23.579087,30,4480.988306
0.0,30,4481.866698
137.061066,30,4482.74728
-41.623308,30,4483.624959
128.919054,30,4484.497284
0.0,30,4485.372246
0.0,30,4486.251181
0.0,30,4487.128823
0.0,30,4488.004297
41.071408,30,4488.885185
0.0,30,4489.799271
120.188853,30,4490.676369
0.0,30,4491.551541
0.0,30,4492.4806
54.977918,30,4493.508293
0.0,30,4494.7612
117.168385,30,4495.739898
65.109091,30,4496.726602
0.0,30,4497.709848
135.861034,30,4498.696601
27.391865,30,4499.667335
0.0,30,4500.647655
0.0,30,4501.619352
0.0,30,4502.61381
-22.920727,30,4503.602676
128.249614,30,4504.584095
86.237128,30,4505.562913
0.0,30,4506.550905
0.0,30,4507.528949
-58.733941,30,4508.423551
29.253684,30,4509.308225
60.451377,30,4510.196313
31.94343,30,4511.085726
-96.213436,30,4511.971595
0.0,30,4512.900536
-11.903627,30,4513.882733
125.289158,30,4514.945922
-118.834416,30,4515.945031
19.199252,30,4516.935402
138.533546,30,4517.942337
-29.435054,30,4519.072022
0.0,30,4520.278215
0.0,30,4521.55262
-4.922909,30,4522.715498
0.0,30,4523.732091
0.0,30,4524.722874
-20.343896,30,4525.796554
0.0,30,4526.786139
103.009319,30,4527.950499
0.0,30,4529.325812
1.721669,30,4530.29677
0.0,30,4531.256399
0.0,30,4532.349637
0.0,30,4533.321314
0.0,30,4534.30287
0.0,30,4535.264706
80.834027,30,4536.22857
0.0,30,4537.195916
-0.552765,30,4538.285901
102.023654,30,4539.341786
0.0,30,4540.35477
139.240105,30,4541.276155
0.0,30,4542.370357
0.0,30,4543.567438
168.937243,30,4544.848834
101.592807,30,4545.947017
80.817431,30,4547.283104
0.0,30,4548.365751
1.087991,30,4549.528403
-20.629102,30,4550.56476
